,Link,Company,Location,Title,Date
1474,https://seedfund.nsf.gov/awardees/history/details/?company=guardion-inc,"GUARDION, INC.","Burlington, MA",SBIR Phase II: Ultrasensitive ion-sensors for wide range pressure measurement,09/10/2020
1475,https://seedfund.nsf.gov/awardees/history/details/?company=kintsugi-mindful-wellness-inc,"Kintsugi Mindful Wellness, Inc.","Berkeley, CA",SBIR Phase I: Scaling Mental Healthcare in COVID-19 with Voice Biomarkers,09/10/2020
1476,https://seedfund.nsf.gov/awardees/history/details/?company=maia-analytica-llc,MAIA ANALYTICA LLC,"CORVALLIS, OR",SBIR Phase II: Real-Time Decision Making Software for Wastewater Treatment Operators,09/10/2020
1477,https://seedfund.nsf.gov/awardees/history/details/?company=new-equilibrium-biosciences-inc,"NEW EQUILIBRIUM BIOSCIENCES, INC.","Boston, MA",SBIR Phase I: Structure-based drug discovery for intrinsically disordered proteins,09/10/2020
1478,https://seedfund.nsf.gov/awardees/history/details/?company=odonata-health-inc,"ODONATA HEALTH, INC.","STILLWATER, MN",SBIR Phase I: Fetal Monitoring During Exercise,09/10/2020
1479,https://seedfund.nsf.gov/awardees/history/details/?company=surfplasma-inc,"SurfPlasma, Inc.","Gainesville, FL",SBIR Phase I: Rapid disinfection using compact plasma reactors for COVID-19,09/10/2020
1480,https://seedfund.nsf.gov/awardees/history/details/?company=acrigen-biosciences-inc,"ACRIGEN BIOSCIENCES, INC.","KENSINGTON, CA",SBIR Phase I: Development of a safe gene editing system via CRISPR-Cas and Cas inhibitor co-delivery,09/09/2020
1481,https://seedfund.nsf.gov/awardees/history/details/?company=covid-cough-inc,COVID COUGH INC,"GREENWOOD VILLAGE, CO",SBIR Phase I: COVID-19 Cough Classifier Using Artificial Intelligence,09/09/2020
1482,https://seedfund.nsf.gov/awardees/history/details/?company=membrion-inc,"Membrion, Inc.","Seattle, WA",SBIR Phase I: Rapidly Deployable Virus Adsorbing Face Mask Coating to Reduce COVID-19 Transmission,09/09/2020
1483,https://seedfund.nsf.gov/awardees/history/details/?company=thrupore-technologies,ThruPore Technologies,"New Castle, DE","SBIR Phase I: Antiviral Activity of Novel Nitrogen-Doped, Carbon Supported Catalysts Against Covid-19 Surrogates",09/09/2020
1484,https://seedfund.nsf.gov/awardees/history/details/?company=eino-inc,"EINO, INC.","New York, NY",SBIR Phase II (COVID-19): Improved 5G Network Performance and Demand Prediction in a Virtually Connected World,09/08/2020
1485,https://seedfund.nsf.gov/awardees/history/details/?company=spira-inc,SPIRA INC,"Los Angeles, VA",SBIR Phase I: Cyanobacteria Metabolic Engineering for Dye Stability,09/08/2020
1486,https://seedfund.nsf.gov/awardees/history/details/?company=access-sensor-technologies,Access Sensor Technologies,"Fort Collins, CO",STTR Phase I: Advanced Microfluidic Devices for Point-of-Care COVID-19 Serological Testing,09/04/2020
1487,https://seedfund.nsf.gov/awardees/history/details/?company=boswell-inc,"bosWell, Inc.","Providence, RI",SBIR Phase I: Secure blockchain communication for federal benefit assessments during COVID-19,09/02/2020
1488,https://seedfund.nsf.gov/awardees/history/details/?company=general-probiotics-inc,General Probiotics Inc,"St. Paul, MN",SBIR Phase I: Antiviral and Anti-inflammatory Live Biotherapeutics (COVID-19),09/02/2020
1489,https://seedfund.nsf.gov/awardees/history/details/?company=nistron-llc,"NISTRON, L.L.C.","AMES, IA",STTR Phase I: Active Transport of Caffeine through a Blood-Brain Barrier Model,09/02/2020
1490,https://seedfund.nsf.gov/awardees/history/details/?company=onecyte-biotechnologies-inc,"ONECYTE BIOTECHNOLOGIES, INC.","Somerville, MA",SBIR Phase I: A high throughput microfluidic platform to accelerate biomanufacturing transitions in the COVID-19 response,09/02/2020
1491,https://seedfund.nsf.gov/awardees/history/details/?company=stabilux-biosciences-inc,"StabiLux Biosciences, Inc","Houghton, MI",STTR Phase I: COVID-19 - High-Brightness Fluorescent Probes for Quantitative Polymerase Chain Reaction,09/02/2020
1492,https://seedfund.nsf.gov/awardees/history/details/?company=synmatter-llc,"SynMatter, LLC","Orlando, FL",SBIR Phase II: Durable Superhydrophobic Smart Coating with Active Corrosion Protection,09/02/2020
1493,https://seedfund.nsf.gov/awardees/history/details/?company=tempo-therapeutics,Tempo Therapeutics,"San Diego, CA",SBIR Phase I: A new vaccine technology to engineer a potent and polarized immunity against COVID-19,09/02/2020
1494,https://seedfund.nsf.gov/awardees/history/details/?company=theion-agriculture-llc,"Theion Agriculture, LLC","Iowa City, IA",SBIR Phase I: Accelerated Growth of Hydroponic Lettuce for Greenhouse and Indoor Farmers,09/02/2020
1495,https://seedfund.nsf.gov/awardees/history/details/?company=vaxform-llc,"VAXFORM, LLC","NAZARETH, PA",SBIR Phase I: Development of an oral recombinant subunit vaccine to protect against COVID-19,09/02/2020
1496,https://seedfund.nsf.gov/awardees/history/details/?company=109-therapeutics-inc,"109 THERAPEUTICS, INC.","SALT LAKE CITY, UT",SBIR Phase I: Novel injectable long-acting local anesthetic for postoperative pain management,09/01/2020
1497,https://seedfund.nsf.gov/awardees/history/details/?company=aalpha-bio-inc,"A-Alpha Bio, Inc.","Seattle, WA",SBIR Phase I: Developing a Rapid Antibody Generation Platform for Emerging COVID-19 Variants,09/01/2020
1498,https://seedfund.nsf.gov/awardees/history/details/?company=blusphinx-inc,BLUSPHINX INC,"Austin, TX",SBIR Phase I: Synthesizing Business Software Customizations,09/01/2020
1499,https://seedfund.nsf.gov/awardees/history/details/?company=cerevu-medical-inc,"CEREVU MEDICAL, INC.","SAN FRANCISCO, CA",SBIR Phase I: A Wearable for Remote Monitoring of the COVID-19 Patient Population,09/01/2020
1500,https://seedfund.nsf.gov/awardees/history/details/?company=deepconvo-inc,DEEPCONVO INC.,"PITTSBURGH, PA","SBIR Phase I: Voice-based telehealth interface for symptom monitoring and screening for chronic and acute respiratory diseases, including COVID-19",09/01/2020
1501,https://seedfund.nsf.gov/awardees/history/details/?company=foresight-science--technology-incorporated,Foresight Science & Technology Incorporated,"Hopkinton, MA",SBIR Phase I: Masking Agents to Promote Ingestion of Organic Pest Ant Bait,09/01/2020
1502,https://seedfund.nsf.gov/awardees/history/details/?company=itherapy-llc,iTherapy LLC,"Martinez, CA","SBIR Phase I: Building a Novel, Interactive Artificial Intelligence Software Platform to Improve Communication in Autism",09/01/2020
1503,https://seedfund.nsf.gov/awardees/history/details/?company=manhattan-biosolutions-llc,"MANHATTAN BIOSOLUTIONS, LLC","FORT LEE, NJ",SBIR Phase I: Genetically Engineered BCG as a Microbe-Based Platform for Vaccination Against COVID-19,09/01/2020
1504,https://seedfund.nsf.gov/awardees/history/details/?company=muon-vision-inc,MUON VISION INC.,"CAMBRIDGE, MA",SBIR Phase I: Heap leaching and slope saturation monitoring with muon detectors,09/01/2020
1505,https://seedfund.nsf.gov/awardees/history/details/?company=muuklabs-inc,MUUKLABS INC.,"RALEIGH, NC",SBIR Phase I: MuukTest Artificial Intelligence Powered Software Testing,09/01/2020
1506,https://seedfund.nsf.gov/awardees/history/details/?company=nanocrine-inc,"NANOCRINE, INC.","FREDERICK, MD","SBIR Phase I: Rapid, pre-symptomatic detection of COVID-19 and unknown viruses using a novel biosensor chip, computer vision and machine learning.",09/01/2020
1507,https://seedfund.nsf.gov/awardees/history/details/?company=one-million-metrics-corp,One Million Metrics Corp,"New York, NY",SBIR Phase I: A Workplace Wearable Device For Social Distancing and Contact Tracing in Essential Businesses During COVID-19,09/01/2020
1508,https://seedfund.nsf.gov/awardees/history/details/?company=plexision-inc,"PLEXISION, INC.","Pittsburgh, PA",SBIR Phase I: Assessing Risk of COVID-19 Infection with Cell Mediated Immunity,09/01/2020
1509,https://seedfund.nsf.gov/awardees/history/details/?company=prime-labs-inc,Prime Labs Inc,"Greenough, MT",SBIR Phase I: SAAS-based Mass Spectrometry Data Processing for Antibody Therapeutics for COVID-19 and Other Diseases,09/01/2020
1510,https://seedfund.nsf.gov/awardees/history/details/?company=quicksilver-biosciences-inc,"QUICKSILVER BIOSCIENCES, INC.","NEW YORK, NY",SBIR Phase I: Rapid COVID-19 diagnostics with CMOS-integrated single-molecule field-effect transistors,09/01/2020
1511,https://seedfund.nsf.gov/awardees/history/details/?company=radiologics-inc,"RADIOLOGICS, INC.","SAINT LOUIS, MO","SBIR Phase I: COVID-19 Imaging XNAT Suite (CIXS): An informatics platform for developing, validating, and deploying AI applications for COVID-19 imaging",09/01/2020
1512,https://seedfund.nsf.gov/awardees/history/details/?company=rizlab-health-inc,"RIZLAB HEALTH, INC.","New York, NY",SBIR Phase I: A Wireless Portable Fully Electronic Hematology Analyzer for Complete Blood Count Analysis,09/01/2020
1513,https://seedfund.nsf.gov/awardees/history/details/?company=safebvm-corp,SAFEBVM CORP.,"CHESTERFIELD, MO",SBIR Phase I: Development of Safety Accessory for Improving Performance and Minimizing Complications of Manual Ventilation (COVID-19),09/01/2020
1514,https://seedfund.nsf.gov/awardees/history/details/?company=uchu-biosensors-inc,"UCHU BIOSENSORS, INC.","CAMBRIDGE, MA","SBIR Phase I: Developing a Continual, Wireless, Intra-Oral Salivary pH Sensor",09/01/2020
1515,https://seedfund.nsf.gov/awardees/history/details/?company=vaxess-technologies-inc,"Vaxess Technologies, Inc.","cambridge, MA","SBIR Phase I: At home, single dose mRNA vaccine patch (COVID-19)",09/01/2020
1516,https://seedfund.nsf.gov/awardees/history/details/?company=viqi-llc,ViQi LLC,"santa barbara, CA",SBIR Phase I: Machine Learning for Early Detection of COVID-19 Plaques in Cells,09/01/2020
1517,https://seedfund.nsf.gov/awardees/history/details/?company=zbeats-llc,"ZBEATS, LLC","SOUTH SETAUKET, NY","SBIR Phase I: A Cloud-based, AI-enabled ECG Analysis Platform for More Efficient Arrhythmia Detection",09/01/2020
1518,https://seedfund.nsf.gov/awardees/history/details/?company=caza-health-llc,CAZA HEALTH LLC,"EARLYSVILLE, VA",SBIR Phase I: A Powerful Clinical Aid in the Diagnosis of Vaginitis to Prevent PTB and Stop STI Transmission,08/26/2020
1519,https://seedfund.nsf.gov/awardees/history/details/?company=climateai-inc,CLIMATEAI INC,"PALO ALTO, CA",SBIR Phase I: An Artificial Intelligence-Based Global Seasonal Forecasting System,08/26/2020
1520,https://seedfund.nsf.gov/awardees/history/details/?company=coagulo-medical-technologies-inc,"COAGULO MEDICAL TECHNOLOGIES, INC.","BOSTON, MA","SBIR Phase I: Development of a rapid, point-of-care coagulation test for the investigation and treatment of COVID-19-related coagulopathy.",08/26/2020
1521,https://seedfund.nsf.gov/awardees/history/details/?company=coremap-inc,"CoreMap, Inc.","Colchester, VT","SBIR Phase I: The Development of Signal Sensing, Processing and Mapping Technology to Enable Curative, Patient-Specific Treatment of Atrial Fibrillation",08/26/2020
1522,https://seedfund.nsf.gov/awardees/history/details/?company=inherent-biosciences-inc,"INHERENT BIOSCIENCES, INC.","Salt Lake City, UT",SBIR Phase I: Using patient specific DNA methylation to predict COVID-19 clinical prognosis,08/26/2020
1523,https://seedfund.nsf.gov/awardees/history/details/?company=masten-space-systems-inc,"Masten Space Systems, Inc.","Mojave, CA",SBIR Phase I: Agent-based Cognitive Assistant for Enabling Intelligent Space Operations,08/26/2020
1524,https://seedfund.nsf.gov/awardees/history/details/?company=qatch-technologies-llc,Qatch Technologies LLC,"Chapel Hill, NC",SBIR Phase I: High-throughput injectability screening of high concentration protein formulations by multiplexed microfluidic quartz resonators,08/26/2020
1525,https://seedfund.nsf.gov/awardees/history/details/?company=robopath-llc,ROBOPATH LLC,"LEAWOOD, KS",SBIR Phase I: AI robotic archival and retrieval system,08/26/2020
1526,https://seedfund.nsf.gov/awardees/history/details/?company=sunesta-solar-inc,"SUNESTA SOLAR, INC.","GLENDALE, AZ",STTR Phase I: Multiuse Rural Photovoltaic Module,08/26/2020
1527,https://seedfund.nsf.gov/awardees/history/details/?company=vivifi-medical-llc,VIVIFI MEDICAL LLC,"HOUSTON, TX",SBIR Phase I: Novel Laparoscopic Device for treatment of Varicocele,08/26/2020
1528,https://seedfund.nsf.gov/awardees/history/details/?company=zin-technologies-inc,"ZIN TECHNOLOGIES, INC","CLEVELAND, OH",SBIR Phase I: Spherical Actuated Exploration Ballistic Legged System (Spaceballs),08/26/2020
1529,https://seedfund.nsf.gov/awardees/history/details/?company=ai-metrics-llc,"AI METRICS, LLC","HOOVER, AL","STTR Phase I: AI-assisted Assessment, Tracking, and Reporting of COVID-19 Severity on Chest CT",08/25/2020
1530,https://seedfund.nsf.gov/awardees/history/details/?company=ikona-inc,"IKONA, INC.","NEW YORK, NY",SBIR Phase I: Using Immersive Virtual Reality For High-Quality Training to Caregivers Working With Seniors,08/25/2020
1531,https://seedfund.nsf.gov/awardees/history/details/?company=lux-semiconductors-inc,LUX SEMICONDUCTORS INC,"ALBANY, NY",SBIR Phase II: Roll-to-Roll Manufacturing of Highly Crystalline Thin Film Semiconductor Substrates for Flexible Electronics,08/25/2020
1532,https://seedfund.nsf.gov/awardees/history/details/?company=curie-co-inc,Curie Co. Inc.,"New York City, NY",SBIR Phase II: Production of Biocidal Enzymes for Antimicrobial Applications,08/24/2020
1533,https://seedfund.nsf.gov/awardees/history/details/?company=healing-innovations-inc,HEALING INNOVATIONS INC,"NASHVILLE, TN","SBIR Phase I: Development of a Novel, Cost-Effective Gait Training Device Utilized at Home for the Neurological Patient Population",08/24/2020
1534,https://seedfund.nsf.gov/awardees/history/details/?company=insilica-llc,"INSILICA, LLC","BALTIMORE, MD",SBIR Phase I: Advanced Cancer Analytics Platform for Highly Accurate and Scalable Survival Models to Personalize Oncology Strategies,08/24/2020
1535,https://seedfund.nsf.gov/awardees/history/details/?company=intact-therapeutics,INTACT THERAPEUTICS,"HAYWARD, CA",SBIR Phase I: A thermogel-based drug delivery platform for the upper gastrointestinal bleeding treatment,08/24/2020
1536,https://seedfund.nsf.gov/awardees/history/details/?company=sinovia-technologies,Sinovia Technologies,"San Carlos, CA",SBIR Phase II: Flexible Printed OLED Displays,08/24/2020
1537,https://seedfund.nsf.gov/awardees/history/details/?company=spotless-materials-inc,spotLESS Materials Inc.,"State College, PA","SBIR Phase II: Anti-Fouling, Sludge- and Liquid-Repellent Slippery Surface Coatings for Common Plastics",08/24/2020
1538,https://seedfund.nsf.gov/awardees/history/details/?company=vasognosis-inc,"VASOGNOSIS, INC.","MILWAUKEE, WI",STTR Phase I: Development and Validation of Noninvasive High-Fidelity Serial Aneurysm Diagnostic Software,08/24/2020
1539,https://seedfund.nsf.gov/awardees/history/details/?company=gaskiya-diagnostics-llc,GASKIYA DIAGNOSTICS LLC,"BALTIMORE, MD",SBIR Phase I: Development of a field diagnostic for the rapid detection of White Spot Syndrome Virus (WSSV) in shrimp aquaculture,08/21/2020
1540,https://seedfund.nsf.gov/awardees/history/details/?company=national-resource-consultants-llc,"NATIONAL RESOURCE CONSULTANTS, LLC","Manhattan, KS",SBIR Phase I: Development of a bioprocess technology for the production of a non-corrosive and environmentally benign deicing chemical from waste byproducts,08/21/2020
1541,https://seedfund.nsf.gov/awardees/history/details/?company=vitanova-biomedical-inc,"Vitanova Biomedical, Inc.","Kerrville, TX",SBIR Phase I: An energy-based therapeutic to treat prostate cancer,08/21/2020
1542,https://seedfund.nsf.gov/awardees/history/details/?company=zinn-labs-inc,"ZINN LABS, INC.","PALO ALTO, CA",SBIR Phase I: Vergence tracking for automatically refocusing reading glasses,08/21/2020
1543,https://seedfund.nsf.gov/awardees/history/details/?company=aclarity-llc,"Aclarity, LLC","North Oxford, MA",SBIR Phase II: Performance and Feasibility Evaluation of Electrochemical Advanced Oxidation Technology for Water Purification,08/20/2020
1544,https://seedfund.nsf.gov/awardees/history/details/?company=koya-inc,KOYA INC.,"SAN FRANCISCO, CA",SBIR Phase I: Active Smart Wearable Compression Technology for Treating Breast Cancer Related Lymphedema,08/20/2020
1545,https://seedfund.nsf.gov/awardees/history/details/?company=mindprint-learning-llc,"MINDPRINT LEARNING, LLC","PRINCETON, NJ",SBIR Phase I (COVID-19): Integrating Cognitive and Self-Regulatory Strategies to Improve Secondary Mathematics Outcomes,08/20/2020
1546,https://seedfund.nsf.gov/awardees/history/details/?company=nativus-inc,Nativus Inc,"Sparks, NV",SBIR Phase II: Redefining Air Conditioning: Commercializing Hyper-Efficient Rotary Heat Exchanger for Residential and Commercial HVAC Energy Reduction,08/20/2020
